item_id,name,category,price,old_price,sellable_online,other_colors,short_description
69251821.0,MÖRBYLÅNGA / VOLFGANG,Tables & desks,3795.0,No old price,True,No,"        Table and 4 chairs,          140x85 cm"
69297230.0,NORRÅKER / RÖNNINGE,Tables & desks,1976.0,"SR 2,125",True,No,"        Table and 4 chairs,          125x74 cm"
69304221.0,EKEDALEN / EKEDALEN,Tables & desks,2176.0,"SR 2,375",True,No,        Bar table and 4 bar stools
69305174.0,NORDVIKEN / NORRARYD,Tables & desks,2535.0,"SR 2,795",True,No,"        Table and 4 chairs,          152/223x95 cm"
69325855.0,KLIMPEN / TORSKLINT,Tables & desks,950.0,No old price,True,No,"        Table,          150x75 cm"
79213895.0,KLIMPEN,Tables & desks,1390.0,No old price,True,No,"        Table,          150x75 cm"
79229212.0,EKEDALEN / ODGER,Tables & desks,2765.0,No old price,True,No,"        Table and 6 chairs,          180/240 cm"
79277019.0,MÖCKELBY / ODGER,Tables & desks,4265.0,No old price,True,No,"        Table and 6 chairs,          235x100 cm"
79297300.0,MÖRBYLÅNGA / BALTSAR,Tables & desks,4675.0,No old price,True,No,"        Table and 4 chairs,          140x85 cm"
79304763.0,NORDVIKEN / NORDVIKEN,Tables & desks,3345.0,No old price,True,No,"        Table and 6 chairs,          210/289x105 cm"
79335552.0,LINNMON / ALEX,Tables & desks,550.0,No old price,True,Yes,"        Table,          150x75 cm"
89161565.0,VÄSTANBY/VÄSTANÅ / BERNHARD,Tables & desks,4295.0,"SR 4,475",True,No,"        Table and 4 chairs,          170 cm"
89280380.0,NORRÅKER / NORRARYD,Tables & desks,1385.0,No old price,True,No,"        Bar table and 2 bar stools,          74 cm"
89280714.0,MÖRBYLÅNGA / BERNHARD,Tables & desks,5275.0,No old price,True,No,"        Table and 4 chairs,          140x85 cm"
89280766.0,EKEDALEN / BERNHARD,Tables & desks,3775.0,No old price,True,No,"        Table and 4 chairs,          120/180 cm"
99221446.0,EKEDALEN / BERNHARD,Tables & desks,5465.0,No old price,True,No,"        Table and 6 chairs,          180/240 cm"
99222257.0,LINNMON / ALVARET,Tables & desks,465.0,No old price,True,No,"        Table,          120x60 cm"
99229937.0,LINNMON / TORSKLINT,Tables & desks,485.0,No old price,True,No,"        Table,          120x60 cm"
90247139.0,BACKARYD,Tables & desks,195.0,No old price,True,No,        Underframe
99246098.0,MÖRBYLÅNGA / ODGER,Tables & desks,3475.0,No old price,True,No,"        Table and 4 chairs,          140x85 cm"
99304781.0,LANEBERG / KARLJAN,Tables & desks,1195.0,No old price,True,No,"        Table and 4 chairs,          130/190x80 cm"
99304795.0,LANEBERG / SVENBERTIL,Tables & desks,1475.0,No old price,True,No,"        Table and 4 chairs,          130/190x80 cm"
99305177.0,NORDVIKEN / LEIFARNE,Tables & desks,2275.0,No old price,True,No,"        Table and 4 chairs,          152/223x95 cm"
471222.0,VESKEN,Trolleys,39.0,No old price,False,Yes,"        Trolley,          54x18x71 cm"
90443135.0,RÅSKOG,Trolleys,189.0,No old price,True,Yes,"        Trolley,          35x45x78 cm"
70243873.0,HORNAVAN,Trolleys,195.0,No old price,True,No,"        Trolley,          26x48x77 cm"
20399777.0,NISSAFORS,Trolleys,99.0,No old price,True,No,"        Trolley,          50.5x30x83 cm"
20463056.0,RÅSHULT,Trolleys,125.0,No old price,True,No,"        Trolley,          38x28 cm"
40463055.0,RÅSHULT,Trolleys,125.0,No old price,True,No,"        Trolley,          38x28 cm"
70303720.0,SUNNERSTA,Trolleys,125.0,No old price,True,No,"        Trolley,          56x33 cm"
60171433.0,GRUNDTAL,Trolleys,195.0,No old price,True,No,"        Trolley,          48x24x77 cm"
20281631.0,RISATORP,Trolleys,245.0,No old price,True,No,"        Trolley,          57x39x86 cm"
59276228.0,VADHOLMA,Trolleys,2295.0,No old price,True,No,"        Kitchen island with rack,          126x79x193 cm"
80035920.0,FÖRHÖJA,Trolleys,645.0,No old price,True,No,"        Kitchen trolley,          100x43 cm"
58487.0,FLYTTA,Trolleys,537.0,SR 895,True,No,"        Kitchen trolley,          98x57 cm"
40391657.0,TORNVIKEN,Trolleys,1495.0,No old price,True,No,"        Kitchen island,          126x77 cm"
70334057.0,IKEA PS 2017,Trolleys,346.5,SR 495,True,No,"        Side table on castors,          69x40 cm"
393371.0,TORNVIKEN,Trolleys,995.0,No old price,True,No,"        Kitchen island,          72x52 cm"
80334924.0,KUNGSFORS,Trolleys,695.0,No old price,True,No,"        Kitchen trolley,          60x40 cm"
70351481.0,VIGGJA,Trolleys,99.0,No old price,True,No,"        Tray stand,          37x50x74 cm"
60333850.0,BROR,Trolleys,495.0,No old price,True,No,"        Trolley,          85x55 cm"
90399284.0,RIMFORSA,Trolleys,1995.0,No old price,True,No,"        Work bench,          120x63.5x92 cm"
30240348.0,BEKVÄM,Trolleys,295.0,No old price,True,No,"        Kitchen trolley,          58x50 cm"
30333286.0,BROR,Trolleys,645.0,No old price,True,No,"        Work bench,          110x55 cm"
80393372.0,TORNVIKEN,Trolleys,1495.0,No old price,True,No,"        Kitchen island,          126x77 cm"
80402381.0,VADHOLMA,Trolleys,400.0,No old price,True,No,        Rack for kitchen island
40366115.0,VADHOLMA,Trolleys,1495.0,No old price,True,No,"        Kitchen island,          79x63x90 cm"
40201916.0,STENSTORP,Trolleys,795.0,No old price,True,No,"        Kitchen trolley,          45x43x90 cm"
90446619.0,HÖGSMA,Trolleys,49.0,No old price,True,No,"        Chopping board,          42x31 cm"
20359154.0,VADHOLMA,Trolleys,1895.0,No old price,True,No,"        Kitchen island,          126x79x90 cm"
20391658.0,TORNVIKEN,Trolleys,995.0,No old price,True,No,"        Kitchen island,          72x52 cm"
29297958.0,BESTÅ,TV & media furniture,820.0,No old price,True,Yes,"        TV bench with drawers,          120x42x48 cm"
30441554.0,TIMMERVIKEN,TV & media furniture,115.0,No old price,True,No,"        Door,          60x64 cm"
80441556.0,TIMMERVIKEN,TV & media furniture,100.0,No old price,True,No,"        Door/drawer front,          60x38 cm"
39286855.0,BESTÅ / EKET,TV & media furniture,1578.0,No old price,True,Yes,"        Cabinet combination for TV,          300x42x210 cm"
59299244.0,BESTÅ,TV & media furniture,1000.0,No old price,True,Yes,"        TV bench with doors,          180x42x38 cm"
450088.0,LACK,TV & media furniture,50.0,No old price,True,Yes,"        TV bench,          90x26x45 cm"
20450087.0,LACK,TV & media furniture,249.0,No old price,True,Yes,"        TV bench,          149x55x35 cm"
50409874.0,BRIMNES,TV & media furniture,595.0,No old price,True,Yes,"        TV bench,          180x41x53 cm"
80227797.0,BYÅS,TV & media furniture,476.0,SR 595,True,No,"        TV bench,          160x42x45 cm"
90339290.0,FJÄLLBO,TV & media furniture,595.0,No old price,True,No,"        TV bench,          150x36x54 cm"
10302295.0,BRUSALI,TV & media furniture,295.0,No old price,True,No,"        TV bench,          120x36x62 cm"
80116600.0,LIATORP,TV & media furniture,745.0,No old price,True,No,"        TV bench,          145x49x45 cm"
59278232.0,BRIMNES,TV & media furniture,1635.0,No old price,True,Yes,"        TV storage combination/glass doors,          320x41x190 cm"
70303428.0,VITTSJÖ,TV & media furniture,245.0,No old price,True,No,"        TV bench,          100x36x53 cm"
60245844.0,BESTÅ,TV & media furniture,170.0,No old price,True,Yes,"        Frame,          120x40x38 cm"
50413526.0,HEMNES,TV & media furniture,995.0,No old price,True,Yes,"        TV bench,          148x47x57 cm"
89302971.0,BESTÅ,TV & media furniture,2470.0,No old price,True,Yes,"        TV storage combination,          240x42x230 cm"
40337694.0,BRIMNES,TV & media furniture,425.0,No old price,True,Yes,"        TV bench,          120x41x53 cm"
30285153.0,LAPPLAND,TV & media furniture,695.0,No old price,True,Yes,"        TV storage unit,          183x39x147 cm"
60239715.0,STOCKHOLM,TV & media furniture,1695.0,No old price,True,No,"        TV bench,          160x40x50 cm"
99294560.0,VITTSJÖ,TV & media furniture,695.0,No old price,True,No,"        TV storage combination,          202x36x175 cm"
19278210.0,BRIMNES,TV & media furniture,990.0,No old price,True,Yes,"        TV storage combination,          258x41x95 cm"
10306613.0,BRUSALI,TV & media furniture,345.0,No old price,True,No,"        TV bench,          120x36x85 cm"
90144730.0,MOSJÖ,TV & media furniture,175.0,No old price,True,No,"        TV bench,          90x40x38 cm"
29302573.0,BESTÅ,TV & media furniture,1400.0,No old price,True,Yes,"        Storage combination with doors,          180x42x74 cm"
79191266.0,FJÄLLBO,TV & media furniture,1090.0,No old price,True,No,"        TV storage combination,          250x36x95 cm"
9188979.0,BESTÅ,TV & media furniture,1090.0,No old price,True,Yes,"        TV bench,          180x40x48 cm"
9028759.0,LIATORP,TV & media furniture,1140.0,No old price,True,No,"        TV storage combination,          145x49 cm"
69305249.0,PLATSA,TV & media furniture,355.0,SR 370,True,No,"        TV bench,          120x42x53 cm"
70294508.0,BESTÅ,TV & media furniture,475.0,No old price,True,Yes,"        TV bench,          180x40x38 cm"
79297545.0,BESTÅ,TV & media furniture,1700.0,No old price,True,Yes,"        TV bench with doors and drawers,          240x42x74 cm"
90295253.0,MOSTORP,TV & media furniture,1395.0,No old price,True,Yes,"        TV bench,          160x47x60 cm"
99302621.0,BESTÅ,TV & media furniture,1765.0,No old price,True,Yes,"        TV storage combination/glass doors,          240x42x190 cm"
39046064.0,LIATORP,TV & media furniture,4030.0,No old price,True,Yes,"        TV storage combination,          332x214 cm"
19299571.0,HEMNES,TV & media furniture,3386.0,"SR 3,585",True,Yes,"        TV storage combination,          326x197 cm"
40226790.0,UPPLEVA,TV & media furniture,145.0,No old price,True,No,"        Wall bracket for TV, tilt/swivel,          19-32 """""
30269129.0,BESTÅ BURS,TV & media furniture,1195.0,No old price,True,No,"        TV bench,          180x41x49 cm"
89188452.0,BESTÅ,TV & media furniture,990.0,No old price,True,Yes,"        TV bench,          180x40x38 cm"
9301664.0,BESTÅ,TV & media furniture,2980.0,No old price,True,Yes,"        TV storage combination/glass doors,          240x42x230 cm"
79302721.0,BESTÅ,TV & media furniture,920.0,No old price,True,Yes,"        Storage combination with doors,          120x42x74 cm"
39184343.0,BRIMNES,TV & media furniture,870.0,No old price,True,Yes,"        TV storage combination,          180x41x190 cm"
99286838.0,BESTÅ / EKET,TV & media furniture,1719.0,No old price,True,Yes,"        Cabinet combination for TV,          210x40x220 cm"
20415206.0,HAVSTA,TV & media furniture,995.0,No old price,True,Yes,"        TV bench with plinth,          160x62x47 cm"
60295706.0,MOSTORP,TV & media furniture,417.0,SR 695,True,Yes,"        Wall shelf,          160x27 cm"
10251451.0,IKEA PS,TV & media furniture,425.0,No old price,True,No,"        Cabinet,          119x63 cm"
69194005.0,BESTÅ,TV & media furniture,1390.0,No old price,True,Yes,"        TV bench with drawers,          180x42x74 cm"
19194649.0,BESTÅ,TV & media furniture,4260.0,No old price,True,Yes,"        TV storage combination/glass doors,          300x40x230 cm"
99305257.0,PLATSA,TV & media furniture,357.0,SR 360,True,No,"        TV bench,          160x42x44 cm"
89061226.0,BESTÅ,TV & media furniture,510.0,No old price,True,Yes,"        TV bench,          120x40x48 cm"
19184339.0,BRIMNES,TV & media furniture,1265.0,No old price,True,Yes,"        TV storage combination,          258x41x190 cm"
60327774.0,MALSJÖ,TV & media furniture,1895.0,No old price,True,No,"        TV bench with sliding doors,          160x48x59 cm"
29203115.0,BESTÅ,TV & media furniture,1824.5,"SR 1,865",True,Yes,"        TV storage combination/glass doors,          180x40x192 cm"
79265827.0,HAVSTA,TV & media furniture,4175.0,No old price,True,Yes,"        TV storage combination/glass doors,          322x47x212 cm"
29204431.0,BESTÅ / EKET,TV & media furniture,1469.0,No old price,True,Yes,"        Cabinet combination for TV,          180x40x170 cm"
19189916.0,BESTÅ,TV & media furniture,1645.0,No old price,True,Yes,"        TV storage combination/glass doors,          240x40x128 cm"
39305260.0,PLATSA,TV & media furniture,405.0,SR 420,True,No,"        TV bench,          160x42x54 cm"
29301743.0,BESTÅ,TV & media furniture,795.0,No old price,True,Yes,"        Wall-mounted cabinet combination,          180x42x64 cm"
9265883.0,HAVSTA,TV & media furniture,1690.0,No old price,True,Yes,"        TV storage combination,          241x47x89 cm"
29278219.0,BRIMNES,TV & media furniture,1385.0,No old price,True,Yes,"        TV storage combination,          336x41x95 cm"
89299539.0,HEMNES,TV & media furniture,2385.0,No old price,True,Yes,"        TV storage combination,          245x197 cm"
69294566.0,VITTSJÖ,TV & media furniture,1035.0,No old price,True,No,"        TV storage combination,          300x36x175 cm"
89291388.0,PLATSA,TV & media furniture,943.5,"SR 1,090",True,No,"        Media storage combination,          180x42x191 cm"
40347886.0,EDVALLA,TV & media furniture,25.0,No old price,True,No,"        Drop handle,          18 mm"
90295540.0,BESTÅ,TV & media furniture,25.0,No old price,True,Yes,"        Shelf,          56x36 cm"
79191803.0,BESTÅ,TV & media furniture,2930.0,No old price,True,Yes,"        TV storage combination/glass doors,          300x20/40x211 cm"
79305263.0,PLATSA,TV & media furniture,405.0,SR 420,True,No,"        TV bench,          160x42x53 cm"
20330599.0,UPPLEVA,TV & media furniture,199.0,No old price,True,No,"        Bracket for TV, swivel,          37-55 """""
59184337.0,BRIMNES,TV & media furniture,820.0,No old price,True,Yes,"        TV storage combination,          200x41x95 cm"
9068316.0,BESTÅ,TV & media furniture,860.0,No old price,True,Yes,"        TV bench with doors,          120x42x74 cm"
69291394.0,PLATSA,TV & media furniture,1735.5,"SR 2,010",True,No,"        Media storage combination,          280x42x191 cm"
80295526.0,BESTÅ,TV & media furniture,25.0,No old price,True,Yes,"        Shelf,          56x16 cm"
29046045.0,LIATORP,TV & media furniture,3635.0,No old price,True,No,"        TV storage combination,          331x214 cm"
80247371.0,BESTÅ,TV & media furniture,225.0,No old price,True,Yes,"        Frame,          60x40x192 cm"
10245846.0,BESTÅ,TV & media furniture,225.0,No old price,True,Yes,"        Frame,          120x40x64 cm"
10294511.0,BESTÅ,TV & media furniture,375.0,No old price,True,Yes,"        TV bench,          120x40x38 cm"
99278225.0,BRIMNES,TV & media furniture,1265.0,No old price,True,Yes,"        TV storage combination/glass doors,          276x41x95 cm"
99300839.0,BESTÅ,TV & media furniture,1620.0,No old price,True,Yes,"        Storage combination w glass doors,          120x42x192 cm"
60247409.0,BESTÅ,TV & media furniture,100.0,No old price,True,Yes,"        Frame,          60x20x38 cm"
9305247.0,PLATSA,TV & media furniture,307.0,SR 310,True,No,"        TV bench,          120x42x44 cm"
79299554.0,HEMNES,TV & media furniture,3360.0,No old price,True,Yes,"        TV storage combination,          326x197 cm"
90323393.0,FIXA,TV & media furniture,5.6,SR 7,True,No,        Drill template
80336433.0,GUBBARP,TV & media furniture,3.0,No old price,True,Yes,"        Knob,          21 mm"
40293567.0,STUBBARP,TV & media furniture,35.0,No old price,True,Yes,        Leg
59299381.0,BESTÅ,TV & media furniture,2370.0,No old price,True,Yes,"        TV storage combination/glass doors,          300x42x193 cm"
80295300.0,BESTÅ,TV & media furniture,100.0,No old price,True,Yes,"        Top panel for TV,          120x40 cm"
20293592.0,NANNARP,TV & media furniture,40.0,No old price,True,Yes,        Leg
295530.0,BESTÅ,TV & media furniture,25.0,No old price,True,No,"        Glass shelf,          56x16 cm"
69265842.0,HAVSTA,TV & media furniture,2385.0,No old price,True,Yes,"        TV storage combination,          282x47x212 cm"
30247378.0,BESTÅ,TV & media furniture,125.0,No old price,True,Yes,"        Frame,          60x40x38 cm"
9208029.0,BESTÅ,TV & media furniture,1650.0,No old price,True,Yes,"        Storage combination with doors,          180x42x112 cm"
90291698.0,LAXVIKEN,TV & media furniture,175.0,No old price,True,No,"        Door,          60x64 cm"
50046152.0,HEDRA,TV & media furniture,9.0,No old price,True,No,"        Knob,          32 mm"
30284846.0,BESTÅ,TV & media furniture,25.0,No old price,True,No,"        Suspension rail,          60 cm"
10364066.0,LAPPVIKEN,TV & media furniture,31.5,SR 45,True,Yes,"        Door/drawer front,          60x38 cm"
30425988.0,KALLVIKEN,TV & media furniture,95.0,No old price,True,No,"        Drawer front,          60x26 cm"
40247368.0,BESTÅ,TV & media furniture,195.0,No old price,True,Yes,"        Frame,          60x40x128 cm"
19301927.0,BESTÅ,TV & media furniture,1020.0,No old price,True,Yes,"        Storage combination w glass doors,          60x22x202 cm"
70299879.0,BESTÅ,TV & media furniture,595.0,No old price,True,Yes,"        TV bench,          180x40x64 cm"
10291678.0,LAPPVIKEN,TV & media furniture,45.0,No old price,True,Yes,"        Drawer front,          60x26 cm"
70296319.0,SINDVIK,TV & media furniture,125.0,No old price,True,Yes,"        Glass door,          60x38 cm"
40347508.0,ENERYDA,TV & media furniture,22.0,No old price,True,Yes,"        Knob,          27 mm"
30342479.0,HACKÅS,TV & media furniture,32.0,No old price,True,No,"        Handle,          100 mm"
79205536.0,BESTÅ,TV & media furniture,1081.0,"SR 1,180",True,Yes,"        Storage combination with doors,          120x40x192 cm"
50357002.0,KALLRÖR,TV & media furniture,25.0,No old price,True,No,"        Handle,          213 mm"
99285004.0,BESTÅ,TV & media furniture,420.0,No old price,True,Yes,"        Cabinet unit,          60x40x202 cm"
50291676.0,LAPPVIKEN,TV & media furniture,55.0,No old price,True,Yes,"        Door,          60x64 cm"
20334309.0,BILLSBRO,TV & media furniture,75.0,No old price,True,Yes,"        Handle,          2220 mm"
39301785.0,BESTÅ,TV & media furniture,1670.0,No old price,True,Yes,"        Storage combination w doors/drawers,          120x42x240 cm"
10273090.0,MÖLLARP,TV & media furniture,12.0,No old price,True,No,"        Knob,          14 mm"
30443628.0,GLASSVIK,TV & media furniture,195.0,No old price,True,Yes,"        Glass door,          60x64 cm"
347888.0,EDVALLA,TV & media furniture,25.0,No old price,True,No,"        Drop handle,          18 mm"
50347517.0,ENERYDA,TV & media furniture,35.0,No old price,True,Yes,"        Cup handle,          89 mm"
60338409.0,BAGGANÄS,TV & media furniture,22.0,No old price,True,Yes,"        Knob,          13 mm"
39192611.0,BESTÅ,TV & media furniture,3310.0,No old price,True,Yes,"        TV storage combination/glass doors,          240x40x230 cm"
60294797.0,HANVIKEN,TV & media furniture,50.0,No old price,True,Yes,"        Drawer front,          60x26 cm"
89301127.0,BESTÅ,TV & media furniture,1150.0,No old price,True,No,"        Storage combination w glass doors,          60x42x193 cm"
90226797.0,UPPLEVA,TV & media furniture,145.0,No old price,True,No,"        Wall bracket for TV, fixed,          37-55 """""
20348896.0,ÖSTERNÄS,TV & media furniture,49.0,No old price,True,No,"        Leather handle,          65 mm"
50334303.0,BILLSBRO,TV & media furniture,25.0,No old price,True,No,"        Handle,          120 mm"
10364523.0,KALLVIKEN,TV & media furniture,170.0,No old price,True,No,"        Door,          60x64 cm"
40291629.0,SELSVIKEN,TV & media furniture,60.0,No old price,True,Yes,"        Drawer front,          60x26 cm"
80261258.0,BESTÅ,TV & media furniture,25.0,No old price,True,No,        Soft closing/push-open hinge
80338413.0,BAGGANÄS,TV & media furniture,35.0,No old price,True,Yes,"        Handle,          143 mm"
30247415.0,BESTÅ,TV & media furniture,110.0,No old price,True,Yes,"        Frame,          60x20x64 cm"
60443622.0,BESTÅ,TV & media furniture,150.0,No old price,True,No,"        Top panel,          120x42 cm"
19057906.0,BESTÅ,TV & media furniture,480.0,No old price,True,Yes,"        Wall cabinet with 2 doors,          60x22x128 cm"
20347509.0,ENERYDA,TV & media furniture,17.0,No old price,True,Yes,"        Knob,          20 mm"
338412.0,BAGGANÄS,TV & media furniture,27.0,No old price,True,Yes,"        Knob,          21 mm"
70265247.0,MÖLLARP,TV & media furniture,17.0,No old price,True,No,"        Handle,          106 mm"
20245964.0,BESTÅ,TV & media furniture,135.0,No old price,True,Yes,"        Frame,          60x40x64 cm"
40299890.0,BESTÅ,TV & media furniture,475.0,No old price,True,Yes,"        TV bench,          120x40x64 cm"
19282919.0,BESTÅ,TV & media furniture,1570.0,No old price,True,Yes,"        Storage combination w glass doors,          120x40x128 cm"
60441581.0,NOTVIKEN,TV & media furniture,60.0,No old price,True,Yes,"        Drawer front,          60x26 cm"
20347514.0,ENERYDA,TV & media furniture,35.0,No old price,True,Yes,"        Handle,          112 mm"
20334314.0,BILLSBRO,TV & media furniture,15.0,No old price,True,No,"        Handle,          40 mm"
80339790.0,HACKÅS,TV & media furniture,17.0,No old price,True,No,"        Knob,          15 mm"
60414257.0,VASSVIKEN,TV & media furniture,75.0,No old price,True,No,"        Drawer front,          60x26 cm"
80338408.0,BAGGANÄS,TV & media furniture,27.0,No old price,True,Yes,"        Knob,          20 mm"
50425987.0,KALLVIKEN,TV & media furniture,135.0,No old price,True,No,"        Door/drawer front,          60x38 cm"
80291632.0,SELSVIKEN,TV & media furniture,150.0,No old price,True,Yes,"        Door,          60x64 cm"
296313.0,SINDVIK,TV & media furniture,150.0,No old price,True,Yes,"        Glass door,          60x64 cm"
70351513.0,BESTÅ,TV & media furniture,60.0,No old price,True,Yes,"        Drawer frame,          60x15x40 cm"
60338414.0,BAGGANÄS,TV & media furniture,50.0,No old price,True,Yes,"        Handle,          335 mm"
70443626.0,NOTVIKEN,TV & media furniture,100.0,No old price,True,Yes,"        Door/drawer front,          60x38 cm"
50291624.0,SELSVIKEN,TV & media furniture,125.0,No old price,True,Yes,"        Door/drawer front,          60x38 cm"
60322856.0,BERGHALLA,TV & media furniture,22.0,No old price,True,Yes,"        Handle,          56 mm"
29291391.0,PLATSA,TV & media furniture,1838.0,"SR 2,155",True,No,"        Media storage combination,          300x42x131 cm"
70291656.0,GLASSVIK,TV & media furniture,175.0,No old price,True,Yes,"        Glass door,          60x38 cm"
79291398.0,PLATSA,TV & media furniture,1899.5,"SR 2,230",True,No,"        Media storage combination,          300x42x221 cm"
60323592.0,BILLSBRO,TV & media furniture,15.0,No old price,True,No,"        Handle,          40 mm"
20273141.0,HISHULT,TV & media furniture,17.0,No old price,True,Yes,"        Knob,          23 mm"
40348715.0,BESTÅ,TV & media furniture,25.0,No old price,True,No,"        Drawer runner, soft-closing"
50293604.0,BESTÅ,TV & media furniture,15.0,No old price,True,No,"        Supporting leg,          10 cm"
70323600.0,BILLSBRO,TV & media furniture,19.0,No old price,True,No,"        Handle,          120 mm"
50370353.0,MOSSARYD,TV & media furniture,29.0,No old price,True,No,"        Drop handle,          49 mm"
60295532.0,BESTÅ,TV & media furniture,30.0,No old price,True,No,"        Glass shelf,          56x36 cm"
20351515.0,BESTÅ,TV & media furniture,75.0,No old price,True,Yes,"        Drawer frame,          60x25x40 cm"
414255.0,VASSVIKEN,TV & media furniture,150.0,No old price,True,No,"        Door,          60x64 cm"
10441569.0,STOCKVIKEN,TV & media furniture,210.0,No old price,True,No,"        Door,          60x64 cm"
40323593.0,BILLSBRO,TV & media furniture,45.0,No old price,True,Yes,"        Handle,          520 mm"
40390766.0,SULARP,TV & media furniture,45.5,SR 65,True,No,        Leg
59291403.0,PLATSA,TV & media furniture,2358.0,"SR 2,770",True,No,"        Media storage combination,          220x42x251 cm"
70348785.0,SKÄRHAMN,TV & media furniture,29.0,No old price,True,Yes,"        Knob,          22 mm"
30373164.0,KLACKBERG,TV & media furniture,35.0,No old price,True,No,"        Knob,          35 mm"
70236151.0,ORRNÄS,TV & media furniture,29.0,No old price,True,Yes,"        Handle,          170 mm"
50323597.0,BILLSBRO,TV & media furniture,35.0,No old price,True,No,"        Handle,          320 mm"
60347507.0,ENERYDA,TV & media furniture,35.0,No old price,True,Yes,"        Knob,          35 mm"
50294793.0,HANVIKEN,TV & media furniture,100.0,No old price,True,Yes,"        Door,          60x64 cm"
348717.0,BESTÅ,TV & media furniture,25.0,No old price,True,No,"        Drawer runner, push-open"
50295306.0,BESTÅ,TV & media furniture,150.0,No old price,True,Yes,"        Top panel for TV,          180x40 cm"
70370352.0,MOSSARYD,TV & media furniture,29.0,No old price,True,No,"        Drop handle,          49 mm"
30357003.0,KALLRÖR,TV & media furniture,45.0,No old price,True,No,"        Handle,          597 mm"
40348895.0,ÖSTERNÄS,TV & media furniture,70.0,No old price,True,No,"        Leather handle,          153 mm"
70441566.0,RIKSVIKEN,TV & media furniture,225.0,No old price,True,No,"        Door,          60x64 cm"
20390574.0,STALLARP,TV & media furniture,45.0,No old price,True,No,        Leg
10357004.0,KALLRÖR,TV & media furniture,35.0,No old price,True,No,"        Handle,          405 mm"
10334319.0,BILLSBRO,TV & media furniture,55.0,No old price,True,Yes,"        Handle,          720 mm"
20441578.0,NOTVIKEN,TV & media furniture,115.0,No old price,True,Yes,"        Door,          60x64 cm"
30323598.0,BILLSBRO,TV & media furniture,49.0,No old price,True,No,"        Handle,          1880 mm"
80414256.0,VASSVIKEN,TV & media furniture,100.0,No old price,True,No,"        Door/drawer front,          60x38 cm"
291848.0,HANVIKEN,TV & media furniture,75.0,No old price,True,Yes,"        Door/drawer front,          60x38 cm"
30236153.0,ORRNÄS,TV & media furniture,17.0,No old price,True,No,"        Knob,          17 mm"
60334312.0,BILLSBRO,TV & media furniture,35.0,No old price,True,No,"        Handle,          320 mm"
9305068.0,BESTÅ,TV & media furniture,1390.0,No old price,True,Yes,"        Storage combination with doors,          120x42x202 cm"
70348894.0,BJÄRRED,TV & media furniture,49.0,No old price,True,No,"        Handle,          175 mm"
60441562.0,TIMMERVIKEN,TV & media furniture,60.0,No old price,True,No,"        Drawer front,          60x26 cm"
69291407.0,PLATSA,TV & media furniture,2187.0,"SR 2,580",True,No,"        Media storage combination,          320x42x241 cm"
90265246.0,HISHULT,TV & media furniture,35.0,No old price,True,No,"        Handle,          140 mm"
50342478.0,HACKÅS,TV & media furniture,50.0,No old price,False,No,"        Handle,          300 mm"
20443624.0,BESTÅ,TV & media furniture,225.0,No old price,True,No,"        Top panel,          180x42 cm"
50453758.0,RAKKESTAD,Wardrobes,345.0,No old price,True,No,"        Wardrobe with 2 doors,          79x176 cm"
29385672.0,PAX,Wardrobes,840.0,SR 925,True,Yes,"        Wardrobe combination,          150x58x201 cm"
10460888.0,SMÅGÖRA,Wardrobes,495.0,No old price,True,No,"        Wardrobe,          80x50x187 cm"
19329304.0,PAX / FORSAND/VIKEDAL,Wardrobes,1195.0,"SR 1,230",True,Yes,"        Wardrobe combination,          150x60x201 cm"
59336270.0,PLATSA,Wardrobes,1259.0,"SR 1,420",True,No,"        Wardrobe with 2 doors+3 drawers,          160x42x181 cm"
19323929.0,PLATSA,Wardrobes,892.0,"SR 1,030",True,No,"        Wardrobe with 3 doors,          140x42x161 cm"
441758.0,KLEPPSTAD,Wardrobes,449.0,No old price,True,No,"        Wardrobe with 3 doors,          117x176 cm"
40407922.0,BRIMNES,Wardrobes,645.0,No old price,True,No,"        Wardrobe with 3 doors,          117x190 cm"
80437234.0,KLEPPSTAD,Wardrobes,349.0,No old price,True,No,"        Wardrobe with 2 doors,          79x176 cm"
69304909.0,PLATSA,Wardrobes,2740.0,"SR 3,425",True,No,"        Wardrobe with 7 doors+3 drawers,          240x57x221 cm"
80331973.0,VUKU,Wardrobes,49.0,No old price,True,No,"        Wardrobe,          74x51x149 cm"
49246468.0,PAX,Wardrobes,1510.0,No old price,True,Yes,"        Wardrobe,          150x60x201 cm"
40400478.0,BRIMNES,Wardrobes,475.0,No old price,True,No,"        Wardrobe with 2 doors,          78x190 cm"
69128567.0,PAX,Wardrobes,1280.0,No old price,True,Yes,"        Wardrobe,          175x58x201 cm"
79128821.0,PAX,Wardrobes,2805.0,No old price,True,Yes,"        Wardrobe,          200x60x201 cm"
39252756.0,STUVA / FRITIDS,Wardrobes,425.0,No old price,True,Yes,"        Wardrobe,          60x50x128 cm"
50422494.0,GODISHUS,Wardrobes,395.0,No old price,True,No,"        Wardrobe,          60x51x178 cm"
79180593.0,PAX,Wardrobes,1590.0,No old price,True,Yes,"        Wardrobe,          200x66x236 cm"
29128357.0,PAX,Wardrobes,2770.0,No old price,True,Yes,"        Wardrobe,          300x58x201 cm"
60375133.0,SONGESAND,Wardrobes,795.0,No old price,True,No,"        Wardrobe,          120x60x191 cm"
